TransactionID,Timestamp,Amount,MerchantCategory,UserID,Location,UserTxFreq24h,TimeSinceLastTxUserMin
txn_normal_0003,2023-01-01 16:48:26,13.462489557661529,Restaurante,user_042,Curitiba,4,192
txn_normal_1286,2023-01-01 12:03:57,106.15479802704925,Vestuário,user_053,Curitiba,3,185
txn_normal_1222,2023-01-01 16:15:14,207.94837881851095,Supermercado,user_047,Curitiba,4,274
txn_normal_0467,2023-01-01 19:26:53,74.44395078902518,Viagem,user_042,Belo Horizonte,3,226
txn_normal_0321,2023-01-01 10:57:31,326.44729820105096,Eletrônicos,user_012,São Paulo,3,22
txn_normal_0005,2023-01-01 14:20:08,431.37079930079705,Supermercado,user_004,São Paulo,4,18
txn_normal_0222,2023-01-01 13:38:01,48.503463605960164,Supermercado,user_046,Rio de Janeiro,2,147
txn_normal_1374,2023-01-01 10:00:49,163.91381135379166,Restaurante,user_040,São Paulo,4,146
txn_normal_0547,2023-01-01 18:53:23,209.74010041003132,Vestuário,user_092,Belo Horizonte,1,315
txn_normal_0228,2023-01-01 14:52:54,99.23777868746265,Restaurante,user_044,Rio de Janeiro,2,215
txn_normal_0039,2023-01-01 11:34:48,254.60475614352865,Eletrônicos,user_044,Curitiba,2,50
txn_normal_0542,2023-01-01 10:09:37,395.5170566449924,Eletrônicos,user_091,Rio de Janeiro,4,183
txn_normal_0242,2023-01-01 12:48:48,335.2642185346845,Vestuário,user_056,Curitiba,3,211
txn_normal_0898,2023-01-01 17:37:03,188.06792667971922,Viagem,user_033,Belo Horizonte,4,109
txn_normal_1133,2023-01-01 17:27:10,127.93397896568383,Eletrônicos,user_065,São Paulo,1,344
txn_normal_1448,2023-01-01 17:16:11,418.7279436565567,Restaurante,user_041,São Paulo,1,63
txn_normal_1868,2023-01-01 18:31:56,246.4012204867476,Viagem,user_037,Belo Horizonte,4,103
txn_normal_0842,2023-01-01 21:59:16,409.0481211278499,Eletrônicos,user_074,Belo Horizonte,3,174
txn_normal_1418,2023-01-01 18:18:28,154.4102749596697,Viagem,user_010,Curitiba,4,124
txn_normal_1653,2023-01-01 09:59:04,239.83956670836528,Supermercado,user_076,Curitiba,3,51
txn_anomaly_0069,2023-01-01 20:36:40,6632.580221487956,Eletrônicos,user_203,Rio de Janeiro,2,247
txn_normal_0661,2023-01-01 13:25:12,35.37508547908026,Eletrônicos,user_038,São Paulo,4,82
txn_normal_1210,2023-01-01 14:24:07,158.57201494224068,Viagem,user_061,Belo Horizonte,1,154
txn_normal_0314,2023-01-01 13:31:07,279.311861422273,Supermercado,user_038,Belo Horizonte,4,224
txn_normal_0691,2023-01-01 20:19:24,456.2933087752085,Vestuário,user_002,Rio de Janeiro,4,276
txn_normal_1503,2023-01-01 09:45:18,330.3446065156857,Vestuário,user_026,Rio de Janeiro,3,8
txn_normal_0424,2023-01-01 19:23:34,180.1657491249487,Viagem,user_098,Belo Horizonte,4,277
txn_normal_0594,2023-01-01 11:47:18,200.72293112897637,Restaurante,user_098,Belo Horizonte,4,201
txn_anomaly_0063,2023-01-01 14:01:39,67.01352411786083,Supermercado,user_223,Curitiba,20,2
txn_normal_0622,2023-01-01 13:37:55,334.21695721830264,Vestuário,user_053,Rio de Janeiro,3,135
txn_normal_1170,2023-01-01 19:48:32,499.611576482286,Restaurante,user_060,Rio de Janeiro,1,291
txn_normal_1043,2023-01-01 17:38:24,155.47888039134105,Vestuário,user_009,Curitiba,2,182
txn_normal_0227,2023-01-01 20:24:44,131.08058466497175,Restaurante,user_019,Belo Horizonte,2,177
txn_normal_1117,2023-01-01 19:43:29,180.1713524097919,Eletrônicos,user_059,Rio de Janeiro,3,344
txn_normal_1331,2023-01-01 20:00:22,482.69833462594585,Restaurante,user_067,Belo Horizonte,4,167
txn_normal_1315,2023-01-01 09:58:32,214.54965910926663,Eletrônicos,user_076,Rio de Janeiro,1,9
txn_normal_0066,2023-01-01 10:47:35,292.20304187646144,Supermercado,user_096,Curitiba,3,194
txn_normal_0024,2023-01-01 08:36:48,253.65176788726887,Eletrônicos,user_059,São Paulo,2,134
txn_normal_0144,2023-01-01 09:20:48,117.84763489973756,Eletrônicos,user_084,São Paulo,1,152
txn_normal_0536,2023-01-01 11:58:20,170.2518756343907,Eletrônicos,user_028,Belo Horizonte,3,136
txn_normal_0811,2023-01-01 16:28:33,185.02424365659198,Supermercado,user_071,São Paulo,3,196
txn_normal_1466,2023-01-01 10:23:32,324.98836149971163,Viagem,user_087,São Paulo,3,44
txn_normal_0085,2023-01-01 17:59:49,237.21221842059126,Vestuário,user_092,São Paulo,1,232
txn_normal_1660,2023-01-01 15:26:53,404.05942457591266,Vestuário,user_022,Curitiba,4,113
txn_normal_1645,2023-01-01 12:44:05,31.264617503494815,Vestuário,user_069,São Paulo,3,111
txn_normal_1804,2023-01-01 16:56:23,375.2965118228586,Eletrônicos,user_038,Curitiba,1,245
txn_normal_1817,2023-01-01 10:53:58,74.78364618194685,Supermercado,user_081,Rio de Janeiro,4,279
txn_normal_1576,2023-01-01 12:24:51,438.17269236950415,Vestuário,user_057,Belo Horizonte,4,154
txn_normal_1144,2023-01-01 14:22:26,393.14696409622235,Supermercado,user_037,Rio de Janeiro,1,26
txn_normal_0362,2023-01-01 15:11:09,482.5935604113977,Vestuário,user_092,São Paulo,4,89
txn_normal_1611,2023-01-01 13:56:04,227.95469257880305,Viagem,user_070,Rio de Janeiro,3,308
txn_normal_1865,2023-01-01 17:51:28,307.0348333378288,Eletrônicos,user_017,Rio de Janeiro,2,242
txn_normal_1026,2023-01-01 11:04:00,151.82382033471075,Restaurante,user_092,Belo Horizonte,1,214
txn_normal_1030,2023-01-01 15:22:01,156.73428472778477,Restaurante,user_026,São Paulo,3,338
txn_normal_1303,2023-01-01 19:50:25,394.125008341872,Eletrônicos,user_051,Curitiba,4,246
txn_normal_1355,2023-01-01 12:58:59,122.66000172219997,Supermercado,user_097,Belo Horizonte,1,239
txn_normal_1730,2023-01-01 09:34:33,423.0456911866368,Viagem,user_086,Belo Horizonte,3,23
txn_normal_0665,2023-01-01 09:17:03,330.53847560018824,Eletrônicos,user_014,Rio de Janeiro,1,48
txn_normal_0364,2023-01-01 10:44:02,91.35681357393577,Restaurante,user_040,Rio de Janeiro,1,224
txn_normal_0077,2023-01-01 20:43:53,50.91535118234769,Restaurante,user_074,Rio de Janeiro,3,43
txn_normal_0027,2023-01-01 13:23:04,128.65836975593868,Vestuário,user_098,Rio de Janeiro,2,244
txn_normal_1436,2023-01-01 20:11:20,18.79935323757397,Supermercado,user_020,Rio de Janeiro,4,96
txn_normal_0525,2023-01-01 09:05:57,488.78107419527095,Viagem,user_028,Rio de Janeiro,1,86
txn_normal_1834,2023-01-01 13:15:31,222.69483008983042,Supermercado,user_090,Rio de Janeiro,3,298
txn_normal_0055,2023-01-01 13:28:54,281.63348573058636,Restaurante,user_076,Rio de Janeiro,4,90
txn_normal_0638,2023-01-01 10:50:10,389.8695853991251,Eletrônicos,user_021,Belo Horizonte,2,67
txn_normal_0302,2023-01-01 13:14:20,215.1045045957283,Supermercado,user_087,Rio de Janeiro,4,69
txn_normal_0718,2023-01-01 18:19:34,427.06386035873106,Viagem,user_073,São Paulo,2,99
txn_normal_0624,2023-01-01 13:13:31,191.8730628495704,Restaurante,user_010,Belo Horizonte,4,191
txn_normal_0007,2023-01-01 21:16:35,26.850375346457014,Supermercado,user_004,Rio de Janeiro,2,58
txn_normal_0803,2023-01-01 11:34:58,342.08438818864704,Restaurante,user_007,Belo Horizonte,1,223
txn_normal_1049,2023-01-01 15:17:08,37.16216458120458,Eletrônicos,user_032,São Paulo,2,21
txn_normal_0336,2023-01-01 10:48:45,21.237077521340595,Restaurante,user_022,Curitiba,1,80
txn_normal_0047,2023-01-01 14:21:50,56.05115052202581,Eletrônicos,user_058,Belo Horizonte,2,129
txn_normal_1763,2023-01-01 13:58:55,211.66624823150485,Eletrônicos,user_052,Belo Horizonte,1,326
txn_normal_0106,2023-01-01 08:07:48,145.67004759212983,Restaurante,user_052,Belo Horizonte,3,131
txn_normal_0349,2023-01-01 08:26:06,270.8861343148564,Supermercado,user_032,Curitiba,3,152
txn_normal_1079,2023-01-01 17:19:18,198.0485044089305,Vestuário,user_011,Curitiba,3,267
txn_normal_0238,2023-01-01 09:34:36,485.0120379442909,Viagem,user_065,Curitiba,4,168
txn_normal_0213,2023-01-01 21:24:16,484.4147796782137,Viagem,user_053,Curitiba,3,31
txn_normal_1775,2023-01-01 15:26:46,197.5692109912216,Restaurante,user_099,Rio de Janeiro,4,305
txn_normal_1138,2023-01-01 15:19:28,414.54567820443737,Vestuário,user_008,Curitiba,3,279
txn_normal_0793,2023-01-01 16:12:57,99.40443991972012,Vestuário,user_070,Belo Horizonte,2,103
txn_normal_1586,2023-01-01 09:38:48,210.5063554549684,Supermercado,user_034,Rio de Janeiro,4,357
txn_normal_1582,2023-01-01 17:55:54,296.6464394668527,Vestuário,user_081,São Paulo,4,137
txn_normal_1671,2023-01-01 14:55:34,89.49541858888297,Eletrônicos,user_029,Belo Horizonte,1,57
txn_normal_0523,2023-01-01 08:12:19,196.9061102925226,Restaurante,user_054,São Paulo,4,33
txn_normal_0232,2023-01-01 09:48:50,257.37399212757873,Eletrônicos,user_036,Rio de Janeiro,1,358
txn_normal_0644,2023-01-01 13:43:26,231.87871996334923,Eletrônicos,user_016,Curitiba,4,291
txn_normal_1507,2023-01-01 08:11:01,21.995330248467976,Restaurante,user_028,Rio de Janeiro,2,94
txn_normal_0533,2023-01-01 09:29:24,297.91707684360694,Viagem,user_028,São Paulo,1,305
txn_anomaly_0041,2023-01-01 03:30:10,285.1003430655464,Restaurante,user_209,São Paulo,2,715
txn_normal_0603,2023-01-01 15:42:21,300.491688448974,Vestuário,user_008,São Paulo,4,213
txn_normal_1329,2023-01-01 12:01:09,25.408517978884294,Viagem,user_079,São Paulo,1,292
txn_normal_1074,2023-01-01 20:41:27,54.30529911791377,Restaurante,user_082,Rio de Janeiro,2,224
txn_normal_1304,2023-01-01 10:33:32,183.87440448102254,Supermercado,user_024,São Paulo,1,203
txn_normal_0060,2023-01-01 08:27:31,324.78544632109464,Restaurante,user_084,Curitiba,4,182
txn_normal_1263,2023-01-01 13:24:00,363.9630187400713,Eletrônicos,user_001,Curitiba,2,238
txn_normal_0092,2023-01-01 17:18:16,472.93520764238974,Viagem,user_078,São Paulo,2,5
txn_normal_0666,2023-01-01 10:42:46,67.01565773060298,Vestuário,user_035,São Paulo,3,104
txn_normal_0280,2023-01-01 21:51:07,368.0187500172306,Vestuário,user_058,Curitiba,1,337
txn_normal_1113,2023-01-01 13:58:19,47.01130188688473,Viagem,user_023,São Paulo,2,191
txn_normal_0359,2023-01-01 13:51:27,440.1367382945,Restaurante,user_040,Rio de Janeiro,4,30
txn_normal_1128,2023-01-01 09:15:38,113.78109344193632,Viagem,user_037,São Paulo,1,128
txn_normal_1169,2023-01-01 14:55:22,159.11071999222352,Vestuário,user_025,Belo Horizonte,1,166
txn_normal_0847,2023-01-01 15:32:16,82.1099930365232,Viagem,user_057,Rio de Janeiro,4,322
txn_normal_1521,2023-01-01 14:58:53,134.81304522419896,Vestuário,user_064,Belo Horizonte,2,313
txn_normal_0110,2023-01-01 17:43:24,113.60952342830687,Eletrônicos,user_013,Curitiba,1,72
txn_normal_0042,2023-01-01 09:24:41,165.29178252657604,Supermercado,user_067,Curitiba,2,284
txn_normal_0125,2023-01-01 19:28:07,363.58230986812583,Restaurante,user_014,Curitiba,2,295
txn_normal_0204,2023-01-01 08:11:21,474.1759652456056,Eletrônicos,user_010,Rio de Janeiro,1,26
txn_normal_0052,2023-01-01 19:57:54,142.70780311841636,Supermercado,user_090,São Paulo,2,283
txn_normal_0545,2023-01-01 19:37:57,131.70796828417167,Vestuário,user_037,Belo Horizonte,4,22
txn_normal_0068,2023-01-01 21:19:47,452.2509242729877,Eletrônicos,user_086,São Paulo,3,23
txn_normal_1740,2023-01-01 17:27:18,468.7125712113814,Restaurante,user_069,São Paulo,4,290
txn_normal_1547,2023-01-01 17:22:13,363.52969483451955,Eletrônicos,user_023,Rio de Janeiro,4,145
txn_normal_0183,2023-01-01 12:24:47,360.6211244647785,Eletrônicos,user_053,Rio de Janeiro,3,77
txn_normal_0137,2023-01-01 12:07:41,397.1414721908025,Eletrônicos,user_092,Belo Horizonte,2,55
txn_normal_0899,2023-01-01 10:09:42,385.0049867674393,Eletrônicos,user_015,Rio de Janeiro,3,265
txn_normal_0796,2023-01-01 13:35:06,99.5785603842207,Restaurante,user_049,São Paulo,4,115
txn_normal_0132,2023-01-01 17:32:53,252.0509286941227,Viagem,user_031,Belo Horizonte,4,220
txn_normal_0080,2023-01-01 16:55:32,244.08029653131155,Viagem,user_006,Rio de Janeiro,4,177
txn_anomaly_0086,2023-01-01 12:34:57,94.04354606897788,Vestuário,user_215,Curitiba,14,3
txn_normal_1540,2023-01-01 17:55:37,407.11212765085355,Vestuário,user_089,Belo Horizonte,4,316
txn_normal_0541,2023-01-01 17:17:37,476.23044798662573,Restaurante,user_036,Belo Horizonte,3,81
txn_normal_1668,2023-01-01 20:39:18,33.31576434759509,Viagem,user_066,Belo Horizonte,2,335
txn_normal_0983,2023-01-01 18:23:21,358.98790053680773,Vestuário,user_045,Rio de Janeiro,1,28
txn_normal_0165,2023-01-01 20:20:10,387.78310351238446,Restaurante,user_036,São Paulo,3,299
txn_normal_0248,2023-01-01 20:31:37,368.1064426867294,Viagem,user_086,Belo Horizonte,2,197
txn_normal_0446,2023-01-01 13:30:16,327.4305485353589,Supermercado,user_010,Curitiba,4,58
txn_normal_1514,2023-01-01 18:12:26,332.08622432657353,Supermercado,user_072,Curitiba,4,332
txn_normal_0858,2023-01-01 17:13:06,277.39102471838265,Eletrônicos,user_026,São Paulo,1,216
txn_normal_1211,2023-01-01 13:13:35,349.99950230759185,Supermercado,user_082,Belo Horizonte,2,53
txn_normal_0097,2023-01-01 13:49:33,17.126886177262143,Supermercado,user_030,Belo Horizonte,3,312
txn_anomaly_0073,2023-01-01 12:11:29,96.12828499998304,Supermercado,user_237,Curitiba,14,6
txn_normal_0737,2023-01-01 17:09:56,106.84321808965377,Viagem,user_050,Rio de Janeiro,3,312
txn_normal_1255,2023-01-01 22:14:25,337.58788060585283,Eletrônicos,user_004,São Paulo,1,261
txn_normal_0102,2023-01-01 10:26:28,211.7139950351888,Supermercado,user_061,Rio de Janeiro,3,281
txn_normal_0434,2023-01-01 22:37:02,127.78737046274706,Restaurante,user_069,São Paulo,3,193
txn_normal_0074,2023-01-01 21:12:39,420.8555742443527,Supermercado,user_009,Rio de Janeiro,3,126
txn_normal_1791,2023-01-01 21:13:15,402.2524110532569,Eletrônicos,user_060,Belo Horizonte,2,350
txn_normal_1234,2023-01-01 13:48:56,246.17750968910485,Supermercado,user_082,Belo Horizonte,2,94
txn_normal_0918,2023-01-01 18:48:35,288.53165762194664,Supermercado,user_010,Belo Horizonte,2,317
txn_normal_1711,2023-01-01 19:12:22,94.20986617772779,Eletrônicos,user_092,Rio de Janeiro,3,293
txn_normal_1670,2023-01-01 15:16:39,397.93059860885586,Supermercado,user_066,Curitiba,3,266
txn_normal_1620,2023-01-01 18:35:31,133.06761666556,Eletrônicos,user_057,São Paulo,2,148
txn_normal_0762,2023-01-01 10:55:26,338.5128235604896,Eletrônicos,user_096,Curitiba,4,72
txn_normal_0989,2023-01-01 11:31:27,231.91284660360074,Viagem,user_001,Curitiba,4,39
txn_normal_0388,2023-01-01 19:32:52,117.91039767488441,Viagem,user_073,São Paulo,1,328
txn_normal_0235,2023-01-01 15:35:47,74.4681657123573,Supermercado,user_044,Rio de Janeiro,2,6
txn_normal_1506,2023-01-01 11:21:21,296.8881097743674,Viagem,user_039,Rio de Janeiro,1,304
txn_normal_0267,2023-01-01 14:21:53,476.18763768126195,Viagem,user_086,Curitiba,1,30
txn_normal_1187,2023-01-01 20:10:15,62.55094841296457,Eletrônicos,user_075,Curitiba,3,158
txn_normal_0117,2023-01-01 21:55:37,487.78290984311985,Restaurante,user_062,São Paulo,2,339
txn_normal_1606,2023-01-01 15:15:16,172.0895474427112,Restaurante,user_011,Curitiba,1,329
txn_normal_0673,2023-01-01 20:22:04,413.99104362622904,Supermercado,user_004,São Paulo,3,10
txn_normal_0249,2023-01-01 17:42:09,420.67649192757403,Supermercado,user_082,São Paulo,2,140
txn_normal_1452,2023-01-01 17:10:26,200.18520969110216,Restaurante,user_039,Curitiba,3,22
txn_anomaly_0094,2023-01-01 10:27:57,413.56919703055877,Viagem,user_223,Cidade Pequena Distante,1,136
txn_normal_0094,2023-01-01 17:57:33,65.64322017781822,Restaurante,user_050,Curitiba,1,58
txn_normal_0033,2023-01-01 10:19:23,365.71828264641726,Eletrônicos,user_024,Curitiba,3,117
txn_normal_1463,2023-01-01 18:19:46,20.845881004453567,Restaurante,user_045,São Paulo,4,285
txn_normal_1667,2023-01-01 20:36:02,200.93213692117655,Restaurante,user_019,Rio de Janeiro,4,341
txn_normal_0448,2023-01-01 11:12:58,286.0115761673692,Supermercado,user_012,Belo Horizonte,3,294
txn_normal_0716,2023-01-01 20:26:51,328.3961429145068,Restaurante,user_078,Belo Horizonte,3,357
txn_normal_1809,2023-01-01 11:58:42,421.8202950030147,Supermercado,user_004,São Paulo,4,232
txn_normal_1517,2023-01-01 11:02:04,312.55674647747844,Restaurante,user_047,Belo Horizonte,2,176
txn_normal_0000,2023-01-01 20:14:42,193.52465823520762,Viagem,user_021,Belo Horizonte,2,219
txn_normal_1375,2023-01-01 14:44:59,366.8098450223563,Eletrônicos,user_055,Belo Horizonte,3,209
txn_normal_1101,2023-01-01 11:24:23,340.0688176783806,Vestuário,user_017,Rio de Janeiro,1,97
txn_normal_1108,2023-01-01 08:15:18,437.94694774230464,Viagem,user_093,São Paulo,4,94
txn_normal_1226,2023-01-01 11:14:12,136.32732827143542,Vestuário,user_066,Curitiba,3,156
txn_normal_0082,2023-01-01 11:56:17,281.3885993566472,Eletrônicos,user_049,Rio de Janeiro,3,5
txn_normal_1288,2023-01-01 10:52:57,150.24991054759724,Restaurante,user_001,Belo Horizonte,3,297
txn_normal_0676,2023-01-01 11:16:40,483.2161328116763,Restaurante,user_005,Curitiba,2,295
txn_anomaly_0020,2023-01-01 11:35:32,594.1017463634871,Viagem,user_234,Cidade Pequena Distante,1,124
txn_normal_1046,2023-01-01 10:25:17,151.67699202519287,Viagem,user_023,São Paulo,2,83
txn_normal_0770,2023-01-01 10:39:15,78.59381459366381,Viagem,user_087,Curitiba,2,154
txn_anomaly_0046,2023-01-01 13:12:04,60.99465860554521,Vestuário,user_218,Curitiba,10,6
txn_normal_1280,2023-01-01 21:06:30,21.860961767039615,Viagem,user_048,Rio de Janeiro,2,51
txn_normal_1580,2023-01-01 10:58:07,305.3756908107121,Vestuário,user_047,Rio de Janeiro,1,226
txn_normal_1488,2023-01-01 14:22:33,404.27443169399186,Eletrônicos,user_069,Belo Horizonte,3,263
txn_normal_0404,2023-01-01 19:57:50,451.157421356393,Eletrônicos,user_039,Rio de Janeiro,3,289
txn_normal_1727,2023-01-01 20:17:48,124.67380590036855,Restaurante,user_006,Rio de Janeiro,2,284
txn_normal_1298,2023-01-01 10:59:06,481.0946131448209,Viagem,user_061,Belo Horizonte,2,100
txn_normal_1340,2023-01-01 13:03:10,405.18301359157016,Eletrônicos,user_090,Rio de Janeiro,4,99
txn_normal_0104,2023-01-01 21:33:48,184.4358272932732,Supermercado,user_045,Belo Horizonte,1,286
txn_normal_0688,2023-01-01 19:53:28,56.72685142377174,Vestuário,user_030,Belo Horizonte,4,274
txn_normal_1305,2023-01-01 12:18:24,143.39786582796188,Restaurante,user_033,Curitiba,4,89
txn_normal_0826,2023-01-01 08:48:23,160.8313835127984,Restaurante,user_086,Belo Horizonte,1,320
txn_normal_0062,2023-01-01 19:28:12,453.6218145584712,Vestuário,user_095,Rio de Janeiro,2,257
txn_normal_0852,2023-01-01 12:54:18,237.86780376824586,Supermercado,user_052,Rio de Janeiro,1,158
txn_normal_1353,2023-01-01 12:30:27,66.49753426613418,Vestuário,user_030,Rio de Janeiro,4,159
txn_normal_0223,2023-01-01 14:43:48,108.07361967995695,Restaurante,user_061,Belo Horizonte,3,13
txn_normal_0145,2023-01-01 19:39:48,213.16582062624164,Eletrônicos,user_096,São Paulo,2,219
txn_normal_1088,2023-01-01 12:16:07,227.77606925903436,Eletrônicos,user_042,Rio de Janeiro,1,91
txn_normal_0373,2023-01-01 17:10:56,230.6719796636522,Eletrônicos,user_069,Curitiba,3,354
txn_normal_1420,2023-01-01 09:25:48,350.6462652545735,Viagem,user_029,Curitiba,4,84
txn_normal_1142,2023-01-01 20:42:16,133.47912860559512,Eletrônicos,user_085,São Paulo,3,344
txn_normal_1826,2023-01-01 18:20:29,438.04420511358023,Supermercado,user_099,Belo Horizonte,2,16
txn_normal_1494,2023-01-01 20:00:59,325.5729541848526,Restaurante,user_092,São Paulo,3,150
txn_normal_1601,2023-01-01 19:22:47,70.06574668851967,Restaurante,user_042,Curitiba,3,138
txn_normal_1270,2023-01-01 22:31:31,57.94993133106052,Eletrônicos,user_099,São Paulo,1,50
txn_normal_0009,2023-01-01 22:07:13,366.3632779696462,Vestuário,user_062,Curitiba,1,212
txn_normal_0449,2023-01-01 09:10:40,75.57589786984964,Vestuário,user_049,Belo Horizonte,1,245
txn_normal_0708,2023-01-01 09:47:19,49.9833728023708,Vestuário,user_066,São Paulo,3,128
txn_normal_0255,2023-01-01 12:14:00,328.0465828092526,Vestuário,user_071,Belo Horizonte,1,320
txn_normal_0882,2023-01-01 14:28:30,218.2272243405909,Eletrônicos,user_085,Rio de Janeiro,2,179
txn_normal_0389,2023-01-01 09:23:31,435.5902380969415,Eletrônicos,user_008,São Paulo,3,336
txn_normal_0908,2023-01-01 17:15:56,238.77026857032115,Viagem,user_015,Belo Horizonte,4,199
txn_normal_0924,2023-01-01 09:18:18,13.03007309403937,Supermercado,user_042,Belo Horizonte,4,333
txn_normal_1703,2023-01-01 16:15:00,291.6860526274547,Supermercado,user_056,Belo Horizonte,3,288
txn_normal_1232,2023-01-01 22:20:51,209.93982618538013,Viagem,user_056,Curitiba,4,243
txn_normal_0460,2023-01-01 08:35:44,441.2768015815277,Viagem,user_034,São Paulo,4,268
txn_normal_1269,2023-01-01 10:26:21,111.84342349562802,Supermercado,user_061,Rio de Janeiro,3,223
txn_normal_1759,2023-01-01 20:53:07,160.64194094844024,Viagem,user_044,São Paulo,1,280
txn_normal_1168,2023-01-01 22:14:34,222.60514375788495,Eletrônicos,user_069,São Paulo,2,324
txn_normal_0958,2023-01-01 18:04:54,336.7983546030364,Vestuário,user_053,Belo Horizonte,1,152
txn_normal_0501,2023-01-01 14:44:04,148.4114889213018,Viagem,user_062,São Paulo,1,253
txn_normal_0739,2023-01-01 14:29:49,115.30910037949239,Eletrônicos,user_061,Belo Horizonte,4,257
txn_normal_1849,2023-01-01 17:25:45,274.02148995233784,Supermercado,user_010,São Paulo,1,210
txn_normal_0868,2023-01-01 17:20:07,150.37213149484597,Viagem,user_011,Rio de Janeiro,4,110
txn_normal_0731,2023-01-01 20:24:53,462.81278079652697,Eletrônicos,user_004,Belo Horizonte,4,309
txn_normal_0539,2023-01-01 08:56:45,24.45698702115091,Viagem,user_043,Curitiba,2,300
txn_normal_1201,2023-01-01 08:12:12,36.19476917636089,Supermercado,user_028,São Paulo,2,270
txn_normal_0697,2023-01-01 11:18:41,257.26332205777084,Restaurante,user_057,São Paulo,1,343
txn_normal_1392,2023-01-01 22:20:45,63.546928230398365,Restaurante,user_082,Curitiba,3,14
txn_normal_1376,2023-01-01 13:14:15,296.7778289998248,Supermercado,user_054,São Paulo,1,240
txn_normal_1145,2023-01-01 16:14:25,334.7650090443952,Restaurante,user_088,Curitiba,2,257
txn_normal_1031,2023-01-01 08:52:02,373.5910014210825,Supermercado,user_018,São Paulo,2,91
txn_normal_0372,2023-01-01 17:32:20,65.34217212147504,Restaurante,user_052,Rio de Janeiro,1,311
txn_normal_0667,2023-01-01 17:47:43,343.8629764882609,Viagem,user_017,Belo Horizonte,3,54
txn_normal_1525,2023-01-01 11:19:47,78.9201362244967,Supermercado,user_084,Belo Horizonte,2,5
txn_normal_0357,2023-01-01 17:34:50,405.13777244409135,Eletrônicos,user_064,Curitiba,3,281
txn_normal_0967,2023-01-01 22:09:49,394.2929366602913,Vestuário,user_036,Rio de Janeiro,1,53
txn_normal_0783,2023-01-01 14:17:33,107.33584267972883,Eletrônicos,user_045,Rio de Janeiro,1,126
txn_normal_0735,2023-01-01 21:55:24,437.60098536626714,Restaurante,user_047,São Paulo,4,250
txn_normal_1035,2023-01-01 08:01:23,34.431471735590485,Eletrônicos,user_039,Rio de Janeiro,2,169
txn_normal_0970,2023-01-01 10:51:46,15.839811659338626,Viagem,user_080,Belo Horizonte,3,153
txn_normal_1524,2023-01-01 22:52:34,67.35208562609981,Supermercado,user_005,Curitiba,1,164
txn_normal_1486,2023-01-01 10:49:20,141.60400612315362,Restaurante,user_082,Curitiba,1,216
txn_normal_1523,2023-01-01 12:44:28,166.56551138566314,Restaurante,user_047,Curitiba,3,121
txn_normal_1490,2023-01-01 16:16:53,269.5258182472154,Eletrônicos,user_003,Belo Horizonte,2,185
txn_normal_1642,2023-01-01 14:50:00,326.30062788456263,Eletrônicos,user_082,São Paulo,2,179
txn_normal_1252,2023-01-01 17:03:48,430.6504237731488,Supermercado,user_043,Curitiba,1,353
txn_normal_1693,2023-01-01 14:34:07,380.1612393047935,Supermercado,user_034,São Paulo,1,124
txn_normal_1749,2023-01-01 21:53:13,253.54158741083126,Eletrônicos,user_018,Curitiba,3,212
txn_normal_1236,2023-01-01 20:57:02,337.8362225053045,Restaurante,user_097,São Paulo,4,355
txn_normal_0885,2023-01-01 17:35:32,435.5929438422358,Viagem,user_040,São Paulo,4,46
txn_normal_0079,2023-01-01 14:00:02,413.16727241957966,Viagem,user_092,Rio de Janeiro,1,195
txn_normal_1172,2023-01-01 12:27:03,170.84499374589515,Vestuário,user_080,Belo Horizonte,4,234
txn_normal_0814,2023-01-01 08:42:16,428.0888099065876,Supermercado,user_002,Curitiba,1,354
txn_normal_1285,2023-01-01 18:51:02,347.07594481310895,Viagem,user_044,Curitiba,2,324
txn_normal_0671,2023-01-01 14:44:01,138.54805372266338,Vestuário,user_057,Curitiba,3,290
txn_normal_1531,2023-01-01 22:44:38,260.65273517504795,Viagem,user_030,São Paulo,1,173
txn_normal_0057,2023-01-01 17:47:20,18.408939897557616,Vestuário,user_033,Rio de Janeiro,2,27
txn_normal_0133,2023-01-01 22:28:07,305.93935731553114,Viagem,user_029,Belo Horizonte,4,336
txn_normal_1140,2023-01-01 08:04:25,240.64348975062018,Viagem,user_027,São Paulo,4,338
txn_normal_0933,2023-01-01 09:43:07,437.53477639638754,Supermercado,user_071,Curitiba,2,42
txn_normal_1684,2023-01-01 11:06:35,115.39176210469549,Eletrônicos,user_011,Curitiba,2,241
txn_normal_0823,2023-01-01 09:41:06,405.9532303868511,Supermercado,user_065,Curitiba,2,309
txn_normal_1214,2023-01-01 16:38:25,17.59413849483325,Supermercado,user_023,Belo Horizonte,3,13
txn_normal_0504,2023-01-01 20:22:57,213.81251324510896,Supermercado,user_030,Rio de Janeiro,1,29
txn_normal_1774,2023-01-01 08:58:49,241.76068087166055,Viagem,user_065,Curitiba,4,184
txn_normal_0347,2023-01-01 21:55:09,145.05004595268326,Supermercado,user_089,São Paulo,2,48
txn_normal_0386,2023-01-01 16:55:54,300.6785693526183,Viagem,user_062,São Paulo,4,162
txn_normal_1024,2023-01-01 13:02:41,215.27257614853013,Restaurante,user_070,Belo Horizonte,4,196
